name,url,start_date,city,category,first_seen
Almaworks Information Session,https://lu.ma/6ljnedcv,2026-09-12T19:00:00.000Z,New York,tech,2026-09-12
"""Food, Fashion & Finance"" at BOSS Flagship NYC During NY Fashion Week, September 14, 2026",https://lu.ma/qn45r9to,2026-09-14T22:00:00.000Z,New York,tech,2026-09-12
Founders Breakfast Club and Coworking @ Corgi Cafe,https://lu.ma/corginyc-ksg6,2026-09-15T14:00:00.000Z,New York,tech,2026-09-12
far from home,https://lu.ma/1u2iobc8,2026-09-15T22:00:00.000Z,New York,tech,2026-09-12
Daring Ventures: Coffee Circle,https://lu.ma/20kafpt3,2026-09-16T12:00:00.000Z,New York,tech,2026-09-12
Business of Apps NYC - Paddle Happy Hour,https://lu.ma/Paddle-BOA-NYC-happyhour,2026-09-16T21:30:00.000Z,New York,tech,2026-09-12
Ukrainian Tech Meetup v.20,https://lu.ma/poudafsj,2026-09-16T22:00:00.000Z,New York,tech,2026-09-12
Open House at Fat Cat Fab Lab,https://lu.ma/fqgfc9ij,2026-09-16T23:00:00.000Z,New York,tech,2026-09-12
VITAL Climb,https://lu.ma/3sx7mf49,2026-09-16T23:30:00.000Z,New York,tech,2026-09-12
ayna x Corgi: Wine & Female Founders,https://lu.ma/i41rqmpn,2026-09-18T21:00:00.000Z,New York,tech,2026-09-12
Harvard x MIT NYCW Happy Hour,https://lu.ma/6v9mxb10,2026-09-21T21:30:00.000Z,New York,tech,2026-09-12
"Bhutan: Regenerative Village, Smart Tech & Shared Prosperity",https://lu.ma/u0dkbbpw,2026-09-21T23:00:00.000Z,New York,tech,2026-09-12
Rewiring the Supply Chain: Turning Forest Protection and Traceability into Value for Farmers,https://lu.ma/zmls55ul,2026-09-22T12:30:00.000Z,New York,tech,2026-09-12
Scaling Clean Power: Pathways to a Grid-Ready Future,https://lu.ma/8f7vcyio,2026-09-23T13:00:00.000Z,New York,tech,2026-09-12
builder social @arch,https://lu.ma/hw0wwf1a,2026-09-24T22:00:00.000Z,New York,tech,2026-09-12
NYC Tech Ladies Meetup,https://lu.ma/uxete4es,2026-09-25T17:00:00.000Z,New York,tech,2026-09-12
Happy Hour + Avengers Endgame: Encore (FREE; limited to 12 founders) - Sponsored by Inauguration Capital,https://lu.ma/byjbxk46,2026-09-25T22:00:00.000Z,New York,tech,2026-09-12
Power In Building Community Networking Mixer 9.25,https://lu.ma/rv19yww2,2026-09-25T22:00:00.000Z,New York,tech,2026-09-12
Nucleate NY 6.0 Kickoff,https://lu.ma/5r0s9oq9,2026-09-28T21:30:00.000Z,New York,tech,2026-09-12
O1Assist NYC Summit,https://lu.ma/qr4x5a2q,2026-09-29T22:00:00.000Z,New York,tech,2026-09-12
Consumer Perks (October 2026),https://lu.ma/924nk60c,2026-10-01T13:00:00.000Z,New York,tech,2026-09-12
Future of Social Commerce Panel,https://lu.ma/cnl04lf6,2026-10-01T22:00:00.000Z,New York,tech,2026-09-12
Storytelling as GTM,https://lu.ma/hfkz66ry,2026-10-06T22:00:00.000Z,New York,tech,2026-09-12
Fintech Coffee NYC,https://lu.ma/pyt32nog,2026-10-08T12:30:00.000Z,New York,tech,2026-09-12
Infinite Possibilities for Techpreneurs,https://lu.ma/cim0pz54,2026-10-15T22:00:00.000Z,New York,tech,2026-09-12
LDF after hours with Caligra,https://lu.ma/inc06bjf,2026-09-15T16:30:00.000Z,London,tech,2026-09-12
Sweat & Scale : Women's Sauna Series,https://lu.ma/0d3agg2o,2026-09-18T14:00:00.000Z,London,tech,2026-09-12
Convo #2: Startup Trivia Night,https://lu.ma/z68wvyms,2026-09-22T17:00:00.000Z,London,tech,2026-09-12
Future of the Grid Dinner - EF x TDK Ventures,https://lu.ma/entrep-973b,2026-09-30T18:00:00.000Z,London,tech,2026-09-12
London Circle Meetup,https://lu.ma/LondonCircle-meetup,2026-10-02T18:00:00.000Z,London,tech,2026-09-12
Cyber War Forum at Black Hat Europe,https://lu.ma/imrhnb8r,2026-12-09T12:00:00.000Z,London,tech,2026-09-12
Co-Work & Fridays: Focused Work + After Work Drinks,https://lu.ma/w4k29ds3,2026-09-18T08:00:00.000Z,Berlin,tech,2026-09-12
Build a Founder's Brand,https://lu.ma/dwk6hr40,2026-09-29T11:00:00.000Z,Berlin,tech,2026-09-12
Legal Office Hours #2 - Forvis Mazars,https://lu.ma/nkcmlxb4,2026-09-30T09:30:00.000Z,Berlin,tech,2026-09-12
"Lima, Perú | Social Run by Clerk",https://lu.ma/1v4ni77z,2026-09-13T11:45:00.000Z,Lima,tech,2026-09-12
2° Reunión de Juntas Directivas estudiantiles WIE,https://lu.ma/e7pifc81,2026-09-19T13:30:00.000Z,Lima,tech,2026-09-12
Get Together de Ingeniería Mecánico-Eléctrica,https://lu.ma/yrjtiw4g,2026-09-25T00:00:00.000Z,Lima,tech,2026-09-12
Los errores que nadie te cuenta al salir de tu mercado -Workshop x Prenseable,https://lu.ma/lrkvf16u,2026-10-13T16:00:00.000Z,Lima,tech,2026-09-12
OpenCoffee Club Austin - Northside,https://lu.ma/wbb5j17k,2026-09-17T13:30:00.000Z,Austin,tech,2026-09-12
Nucleate Texas Activator 2027 - San Marcos Info Session + Happy Hour,https://lu.ma/gwg0xw2n,2026-09-17T19:00:00.000Z,Austin,tech,2026-09-12
Off-Script: The Careers You Can't Copy,https://lu.ma/4yi2g6ol,2026-09-21T22:30:00.000Z,Austin,tech,2026-09-12
DTW ATX Welcome Nightcap @ Proper Hotel,https://lu.ma/deep-pxzs,2026-09-22T02:00:00.000Z,Austin,tech,2026-09-12
Capitalization,https://lu.ma/deep-fna8,2026-09-22T23:00:00.000Z,Austin,tech,2026-09-12
Texas Venture Fest: Buda 2026,https://lu.ma/texas-venture-fest-buda-2026,2026-10-01T22:00:00.000Z,Austin,tech,2026-09-12
Startup Pitch Night in Austin,https://lu.ma/csadr3et,2026-10-07T23:00:00.000Z,Austin,tech,2026-09-12
AI Startup Pitch Competition & Networking Happy Hour | Tech Weekend,https://lu.ma/wlw0u1n9,2026-09-11T22:00:00.000Z,San Francisco,ai,2026-09-12
AI x Hardware Engineering Dinner,https://lu.ma/vmu2c2or,2026-09-16T00:30:00.000Z,San Francisco,ai,2026-09-12
Learning Layer Paper Reading Club - Week 32 - Aspire: Can Models Self-Evolve from Vague Goals?,https://lu.ma/learning-t4fe,2026-09-16T00:30:00.000Z,San Francisco,ai,2026-09-12
AI Leaders Supper Club by Sim.ai | Dreamforce,https://lu.ma/rrzlj8nj,2026-09-16T02:00:00.000Z,San Francisco,ai,2026-09-12
GMI Summer Signal '26 - The Modern Renaissance - From multimodal to agentic,https://lu.ma/kfhvizf3,2026-09-16T22:00:00.000Z,San Francisco,ai,2026-09-12
Teardown Tour: San Francisco | SDR Leaders of USA,https://lu.ma/lq34b0m5,2026-09-17T00:30:00.000Z,San Francisco,ai,2026-09-12
"Find Your Next Customer, Deal, or Big Idea with AI | Glasser x AI Valley",https://lu.ma/52vtqrty,2026-09-17T01:00:00.000Z,San Francisco,ai,2026-09-12
PlanetScale presents Changelog IRL,https://lu.ma/planet-8fe6,2026-09-18T01:00:00.000Z,San Francisco,ai,2026-09-12
SF Founder Dinner | Tokenize x Rho,https://lu.ma/ybl8h5tl,2026-09-18T01:00:00.000Z,San Francisco,ai,2026-09-12
Bring Your Hardware Product Idea to Life Now,https://lu.ma/a8pvt51d,2026-09-18T01:30:00.000Z,San Francisco,ai,2026-09-12
Circuit Launch Brew Review # 1: Open-World Physical AI,https://lu.ma/cy6brqz6,2026-09-18T23:00:00.000Z,San Francisco,ai,2026-09-12
Physical Intelligence Dinner hosted by Memories.ai,https://lu.ma/lasvyc2w,2026-09-19T01:00:00.000Z,San Francisco,ai,2026-09-12
"""The Problem Of Humanity"" With Wolf Tivy",https://lu.ma/palladium-problem-of-humanity,2026-09-19T02:00:00.000Z,San Francisco,ai,2026-09-12
San Francisco | Claude Build Day,https://lu.ma/claudesanfranciscobuildday,2026-09-19T16:00:00.000Z,San Francisco,ai,2026-09-12
The Executable World: A Full Stack AI Hackathon & Mixer,https://lu.ma/exruwpkp,2026-09-19T16:00:00.000Z,San Francisco,ai,2026-09-12
Private Equity Operator Dinner with Tabs,https://lu.ma/s7rhb2xh,2026-09-23T01:00:00.000Z,San Francisco,ai,2026-09-12
ML Suds & Science,https://lu.ma/yen3sv4z,2026-09-23T02:00:00.000Z,San Francisco,ai,2026-09-12
Summit After Hours: The AI Revenue Reset Dinner,https://lu.ma/a40k7ci3,2026-09-23T02:15:00.000Z,San Francisco,ai,2026-09-12
AI Leaders & Researchers Happy Hour - Menlo Park,https://lu.ma/f2q669jq,2026-09-23T23:00:00.000Z,San Francisco,ai,2026-09-12
"Excellence in Tech: Enterprise AI Adoption featuring Amandeep Khurana (Member Technical Staff, Anthropic)",https://lu.ma/054l23aa,2026-09-24T01:00:00.000Z,San Francisco,ai,2026-09-12
Restive Ventures AI Founders & Investors Breakfast,https://lu.ma/3ev4la81,2026-09-24T15:30:00.000Z,San Francisco,ai,2026-09-12
🌐 Software Cluster: Green your org's AI,https://lu.ma/2yumtupn,2026-09-29T00:00:00.000Z,San Francisco,ai,2026-09-12
The FDE Conference III,https://lu.ma/khwnkdc7,2026-10-01T20:00:00.000Z,San Francisco,ai,2026-09-12
Reading Group (+🧋): Measuring Physicians and AI Relevance Alignment with MedPAIR,https://lu.ma/mgxm0e5n,2026-10-01T23:00:00.000Z,San Francisco,ai,2026-09-12
Executive Dinner: Leveraging AI Agents,https://lu.ma/sf-ai-dinner,2026-10-02T02:00:00.000Z,San Francisco,ai,2026-09-12
A Context Engineering & Voice Intelligence Evening for Bay Area Sales & Revenue Leaders,https://lu.ma/devrev-uq8o,2026-10-08T01:00:00.000Z,San Francisco,ai,2026-09-12
COLM Closing Happy Hour | Hosted by Snorkel AI,https://lu.ma/ozv5033v,2026-10-09T00:00:00.000Z,San Francisco,ai,2026-09-12
AI in Business,https://lu.ma/kgc2gdba,2026-10-10T22:30:00.000Z,San Francisco,ai,2026-09-12
staaake Skybar AI/Tech Founders Hangover Event — Reverse Network Meet,https://lu.ma/staaake-j15s,2026-10-12T00:30:00.000Z,San Francisco,ai,2026-09-12
Breaking Models AI Security,https://lu.ma/hy1mk3gu,2026-10-18T21:30:00.000Z,San Francisco,ai,2026-09-12
The New AI Developer Stack: From Prototype to Production,https://lu.ma/8r3itwhb,2026-10-28T00:00:00.000Z,San Francisco,ai,2026-09-12
"AI, Your Work and Your Next Move — Lunch & Learn for Women of 9Zero",https://lu.ma/337q03gm,2026-11-05T20:00:00.000Z,San Francisco,ai,2026-09-12
BuildCity x NEAR Legion: Builders Cafe,https://lu.ma/mwqvsgw4,2026-09-13T14:00:00.000Z,New York,ai,2026-09-12
Hiring Shouldn't Suck™ Dinner (FiDi - 9/14/26),https://lu.ma/biiyed6u,2026-09-14T22:45:00.000Z,New York,ai,2026-09-12
The Modern Software Factory: A Dinner for Engineering Leaders | New York,https://lu.ma/w0qjayev,2026-09-16T22:30:00.000Z,New York,ai,2026-09-12
NYC Engineering Workshop: Build Your Own Software Factory,https://lu.ma/augment-wi86,2026-09-17T13:00:00.000Z,New York,ai,2026-09-12
Frontier Build NYC: Build your Autonomous Code Factory,https://lu.ma/frontierNYC,2026-09-17T14:00:00.000Z,New York,ai,2026-09-12
Keeping Children Safe in the Age of AI,https://lu.ma/3wv85gzt,2026-09-21T17:00:00.000Z,New York,ai,2026-09-12
From Capital to Capacity | PowerStack at Nest Campus,https://lu.ma/07v5s66p,2026-09-22T14:15:00.000Z,New York,ai,2026-09-12
Bhutan: Waste to Energy to Sovereign Compute,https://lu.ma/y5w6i64k,2026-09-22T23:00:00.000Z,New York,ai,2026-09-12
Citizen Data & Digital Public Infrastructure for Climate Adaptation,https://lu.ma/6vzzait0,2026-09-23T17:00:00.000Z,New York,ai,2026-09-12
"PCF Auditability: 3rd Party Assurance, AI Modeling, and Data Quality Scoring",https://lu.ma/pcf-deep-dive-cwnyc26,2026-09-23T17:00:00.000Z,New York,ai,2026-09-12
"Design With, Not For: What Changes When Young People Shape an AI Coach Early",https://lu.ma/xc0i2t7k,2026-09-24T14:30:00.000Z,New York,ai,2026-09-12
Prepare yourself for Agentic Commerce before BFCM | NYC Workshop,https://lu.ma/27xontyy,2026-09-24T21:00:00.000Z,New York,ai,2026-09-12
The Citizen AI Project,https://lu.ma/a6tfvcqw,2026-09-24T21:30:00.000Z,New York,ai,2026-09-12
"The Multi-Model Future: Specialized Models and Routing for Domain-Specific Tasks w/ Brex, Baseten, Extend, and Vercel NYC",https://lu.ma/brexextendsep29,2026-09-29T22:30:00.000Z,New York,ai,2026-09-12
Queens AI Innovation Day — Reverse Network Meet,https://lu.ma/staaake-2in6,2026-10-07T18:30:00.000Z,New York,ai,2026-09-12
"Break It, Fix It, Prove It: The Agentic Data Recovery Workshop",https://lu.ma/datarecoveryworkshop,2026-10-08T20:00:00.000Z,New York,ai,2026-09-12
In the Loop 010 (NYC),https://lu.ma/loop-010,2026-10-09T13:30:00.000Z,New York,ai,2026-09-12
Agents on Wall Street Hackathon,https://lu.ma/1ofx14ov,2026-10-10T13:00:00.000Z,New York,ai,2026-09-12
Greptile x Datadog Happy Hour,https://lu.ma/greptile-3hiu,2026-10-13T22:00:00.000Z,New York,ai,2026-09-12
LLMday NYC 2026 Q4,https://lu.ma/llmday-2026-nyc-q4,2026-10-29T13:00:00.000Z,New York,ai,2026-09-12
"Prompt, Share & Sip ☕ - A London AI Social",https://lu.ma/5aq8ueeu,2026-09-12T13:00:00.000Z,London,ai,2026-09-12
"Agentic AI in Financial Services: Trust, Governance and Sovereignty - What's Actually Working?",https://lu.ma/delive-cmpz,2026-09-15T16:30:00.000Z,London,ai,2026-09-12
The Tech GC Rendez-Vous: Someone Is Building Your AI Culture. Should It Be Legal?,https://lu.ma/8gopxmr3,2026-09-17T07:30:00.000Z,London,ai,2026-09-12
Adeline Sprint Sessions: Health x AI After Hours,https://lu.ma/gvwtqtk0,2026-09-18T16:00:00.000Z,London,ai,2026-09-12
"London | Claude by Hyde Park, a FinTech Night",https://lu.ma/claude-b09y,2026-09-18T16:00:00.000Z,London,ai,2026-09-12
From Signal to Close - The New AI Sales Motion,https://lu.ma/u44nzvas,2026-09-22T17:30:00.000Z,London,ai,2026-09-12
SME Connect & Grow,https://lu.ma/cc0v7lwv,2026-09-23T17:30:00.000Z,London,ai,2026-09-12
HeyGen London Meetup - Starring You,https://lu.ma/6ve7lewd,2026-09-24T13:00:00.000Z,London,ai,2026-09-12
"Build Night: Vibe Code, Ship Happens with Softr",https://lu.ma/build-night-ship-happens-softr,2026-09-24T17:30:00.000Z,London,ai,2026-09-12
"Official staaake in London for Founders, AI/Tech — Power Walk",https://lu.ma/staaake-jd31,2026-10-03T10:00:00.000Z,London,ai,2026-09-12
AI Showcase: Public Sector Edition,https://lu.ma/AIShowcasePublicSector,2026-10-06T13:00:00.000Z,London,ai,2026-09-12
Economics of Intelligence,https://lu.ma/iipy0gxq,2026-10-08T16:00:00.000Z,London,ai,2026-09-12
PauseAI Goes to Parliament,https://lu.ma/pauseai-0g9r,2026-10-20T12:30:00.000Z,London,ai,2026-09-12
"The Rise of Solopreneurship: AI, Work and the Future of Self-Employment",https://lu.ma/rg0mg663,2026-10-21T07:30:00.000Z,London,ai,2026-09-12
BRISA Reading Group 04 - LeWorldModel,https://lu.ma/70uyhx31,2026-09-15T16:30:00.000Z,Berlin,ai,2026-09-12
AI FILMMAKING LAB,https://lu.ma/u0g98rl8,2026-09-16T08:00:00.000Z,Berlin,ai,2026-09-12
Designing Conversational AI Experiences ⟡ When Psychology Meets UX #11,https://lu.ma/rb5idhek,2026-09-23T16:00:00.000Z,Berlin,ai,2026-09-12
Hands-On with Claude Code + Notion: Build Your AI Content System in 3 Hours ✍️,https://lu.ma/q20yt274,2026-10-09T15:30:00.000Z,Berlin,ai,2026-09-12
"4th International Conference on Robotics, Automation & Intelligent Systems",https://lu.ma/u6jjkez0,2027-05-24T04:00:00.000Z,Berlin,ai,2026-09-12
The Atrium - From Idea to Production,https://lu.ma/3ukwbk0s,2026-09-16T23:00:00.000Z,Austin,ai,2026-09-12
Coder Meetup | September 24th,https://lu.ma/l0snx9al,2026-09-24T22:30:00.000Z,Austin,ai,2026-09-12
"Future of AI & UGC - Creatives, Capital, and Coffee",https://lu.ma/s1fy814j,2026-09-30T21:00:00.000Z,Austin,ai,2026-09-12
