name,url,start_date,city,category,first_seen
90/30 Club Reading - Multi-agent systems - Patterns and Problems,https://lu.ma/ohnaynky,2026-08-25T02:00:00.000Z,San Francisco,ai,2026-08-22
Seldon Research Night,https://lu.ma/asduh92v,2026-08-25T02:00:00.000Z,San Francisco,ai,2026-08-22
Creative Intelligent Machines Continuum: Luma maker night #1,https://lu.ma/cimc1,2026-08-26T01:00:00.000Z,San Francisco,ai,2026-08-22
The Future of Skills — Conversation Over Coffee,https://lu.ma/9rj49pyq,2026-08-26T15:30:00.000Z,San Francisco,ai,2026-08-22
Pitch a Future: An Economic System Design Night,https://lu.ma/zzfhel3v,2026-08-27T01:30:00.000Z,San Francisco,ai,2026-08-22
Computer-Use Agents (CUA) Night,https://lu.ma/aqmwya3d,2026-08-28T01:00:00.000Z,San Francisco,ai,2026-08-22
Keep Control of Your Agents’ Actions - Private AI Leaders Dinner,https://lu.ma/x53xx36b,2026-08-28T01:00:00.000Z,San Francisco,ai,2026-08-22
The New Cybersecurity Frontier: What Comes Next,https://lu.ma/genai-4kcx,2026-08-28T01:00:00.000Z,San Francisco,ai,2026-08-22
Who Pays the Robots?,https://lu.ma/leverage-agentic-commerce,2026-08-28T01:30:00.000Z,San Francisco,ai,2026-08-22
Guava Voice AI Hackathon: Build Night SF,https://lu.ma/678a9u02,2026-08-30T00:30:00.000Z,San Francisco,ai,2026-08-22
Forward Deployed: Evals - Beyond the Vibe Check,https://lu.ma/85oi0k2n,2026-09-02T01:00:00.000Z,San Francisco,ai,2026-08-22
AI Builders Breakfast @ Tesla,https://lu.ma/aibuildersnight,2026-09-02T16:30:00.000Z,San Francisco,ai,2026-08-22
SF Coffee Club | Early Stage B2B Non-Technical Founders,https://lu.ma/dbbs58ae,2026-09-02T17:00:00.000Z,San Francisco,ai,2026-08-22
Smart AI 100 2026,https://lu.ma/eg2lvyxq,2026-09-03T16:00:00.000Z,San Francisco,ai,2026-08-22
AI Art Workshop: Create a Place You Wish Existed,https://lu.ma/jvc34lbb,2026-09-11T01:30:00.000Z,San Francisco,ai,2026-08-22
"AI Infra Signal: Build, Operate, and Monetize Intelligence",https://lu.ma/uqxby9dm,2026-09-12T21:00:00.000Z,San Francisco,ai,2026-08-22
An Evening with Lightning AI,https://lu.ma/wz5lpw98,2026-09-17T00:30:00.000Z,San Francisco,ai,2026-08-22
The RichieBot Premiere: A Private Evening for Founders & Friends at the Intersection of Art & AI,https://lu.ma/RichieBot,2026-09-25T01:00:00.000Z,San Francisco,ai,2026-08-22
Foresight Institute and Convergent Research Salon: Launching Atlas and Oath,https://lu.ma/foresight-lqwp,2026-10-02T00:30:00.000Z,San Francisco,ai,2026-08-22
Empathy & Scale: Product Leadership in Behavioral Health,https://lu.ma/p3a07b3r,2026-10-14T02:00:00.000Z,San Francisco,ai,2026-08-22
Long Horizon Physical AI Summit,https://lu.ma/artifi-ufqw,2026-10-20T16:00:00.000Z,San Francisco,ai,2026-08-22
Ai Finance for Small Businesses,https://lu.ma/nf7yjglt,2026-08-26T22:00:00.000Z,New York,ai,2026-08-22
"VC Networking: Pitch Day — Manhattan, New York",https://lu.ma/bey8hcvb,2026-08-26T22:00:00.000Z,New York,ai,2026-08-22
NYC Voice AI Meetup: Build Smarter Voice Agents,https://lu.ma/v4fbpqof,2026-09-01T21:00:00.000Z,New York,ai,2026-08-22
"The Model Decision: Optimizing Cost, Control, & Speed",https://lu.ma/wyk8dklf,2026-09-09T21:00:00.000Z,New York,ai,2026-08-22
BIPOC Friday afternoon co-work w/ Forever 22,https://lu.ma/d0jrqfus,2026-09-11T17:00:00.000Z,New York,ai,2026-08-22
The Future of Film: Human Storytelling in the Age of AI,https://lu.ma/2ywgogdb,2026-09-15T22:00:00.000Z,New York,ai,2026-08-22
"AI Native Dev New York: Many agents, one repo.",https://lu.ma/ainative-0bzi,2026-09-16T22:00:00.000Z,New York,ai,2026-08-22
Defense Tech Meetup NYC - DTLN,https://lu.ma/vuof8ujn,2026-09-17T21:30:00.000Z,New York,ai,2026-08-22
The Art of Business New York | Value AI Institute | UNGA Week,https://lu.ma/e3c786i9,2026-09-22T19:00:00.000Z,New York,ai,2026-08-22
Builders & Brews NYC,https://lu.ma/tavily-nnzl,2026-09-25T13:00:00.000Z,New York,ai,2026-08-22
From Risk Maps to Resilience Investments: Making Climate AI Decision-Ready,https://lu.ma/w8pan7ac,2026-09-25T17:00:00.000Z,New York,ai,2026-08-22
Chapter Kickoff / Mixer (w/ The AI Collective),https://lu.ma/aic-ta-10-10,2026-10-10T16:00:00.000Z,New York,ai,2026-08-22
"Decision Confidence in Financial Services - Private Breakfast & Discussion - Mayfair, London",https://lu.ma/it88r1he,2026-08-25T07:00:00.000Z,London,ai,2026-08-22
Mobile Growth Masterclass,https://lu.ma/w5v4s263,2026-09-04T09:00:00.000Z,London,ai,2026-08-22
Building in the age of AI - a Quona Capital invite only dinner,https://lu.ma/e9aff0pz,2026-09-07T18:00:00.000Z,London,ai,2026-08-22
T-0: Cohort 2 Launch,https://lu.ma/hy1c7etk,2026-09-09T18:00:00.000Z,London,ai,2026-08-22
Builders & Brews London,https://lu.ma/bbh-london,2026-09-15T14:00:00.000Z,London,ai,2026-08-22
Enterprise AI Adoption Meet-up,https://lu.ma/9plb0z05,2026-09-22T17:00:00.000Z,London,ai,2026-08-22
London Marketing Exec Dinner: AI & the Modern Website (September Edition),https://lu.ma/eoyd9o4y,2026-09-29T17:45:00.000Z,London,ai,2026-08-22
Fifth Session | Vol. 7,https://lu.ma/3wfanlpk,2026-09-30T15:00:00.000Z,London,ai,2026-08-22
Toucan Talks October 2026,https://lu.ma/sgsk4wk3,2026-10-14T11:00:00.000Z,London,ai,2026-08-22
BRISA Reading Group 01 - Play2Perfect,https://lu.ma/mxay2irh,2026-08-24T16:30:00.000Z,Berlin,ai,2026-08-22
ACT Berlin #11 (AI Coworking Tuesday),https://lu.ma/act11,2026-08-25T07:30:00.000Z,Berlin,ai,2026-08-22
Builder's Night: Train Your Own Model,https://lu.ma/n1o4funp,2026-08-26T16:30:00.000Z,Berlin,ai,2026-08-22
GTM World Tour · Berlin,https://lu.ma/gtm-berlin,2026-09-01T16:00:00.000Z,Berlin,ai,2026-08-22
IFA Coffee Break for Innovation,https://lu.ma/3ksnjo6f,2026-09-04T12:00:00.000Z,Berlin,ai,2026-08-22
The Right to a Human Decision: Safeguard or Formality?,https://lu.ma/human-decisions-article22,2026-09-15T16:00:00.000Z,Berlin,ai,2026-08-22
