name,url,start_date,city,category,first_seen
Living Room Lectures presents Objects of Desire: From The Muppets to Machine Learning,https://lu.ma/asb748cv,2026-10-14T23:30:00.000Z,New York,ai,2026-09-18
"Move Fast, Break Nothing: Corridor Happy Hour NY",https://lu.ma/corridor-wkbl,2026-10-15T22:00:00.000Z,New York,ai,2026-09-18
Scaling AI Deployments,https://lu.ma/scalingaideployments,2026-10-22T22:30:00.000Z,New York,ai,2026-09-18
PauseAI Holborn & St Pancras Canvasing,https://lu.ma/ud0njoah,2026-09-19T14:00:00.000Z,London,ai,2026-09-18
"AI, Capital & Power: Who Builds the Future?",https://lu.ma/x4symzrt,2026-09-22T16:30:00.000Z,London,ai,2026-09-18
Add Intelligence to your Colour London,https://lu.ma/colourlab-9g5a,2026-09-22T18:00:00.000Z,London,ai,2026-09-18
Curious Women in AI,https://lu.ma/74s8seai,2026-10-05T17:30:00.000Z,London,ai,2026-09-18
Operations Leaders Reception&Cocktails,https://lu.ma/7wf1e2et,2026-10-08T18:00:00.000Z,London,ai,2026-09-18
🦞 OpenClaw Meetup @ Nesta | FIDU,https://lu.ma/s2z896l1,2026-10-09T11:00:00.000Z,London,ai,2026-09-18
"RelyComply presents: Topics Left on the Table, Fourth Edition",https://lu.ma/0d0actor,2026-11-04T18:15:00.000Z,London,ai,2026-09-18
Fractional Finance Breakfast at the Savoy | Scaling CFOs,https://lu.ma/gppgnunf,2026-11-26T08:00:00.000Z,London,ai,2026-09-18
ACT Berlin #15 (AI Coworking Tuesday),https://lu.ma/act15,2026-09-22T07:30:00.000Z,Berlin,ai,2026-09-18
Hacktoberfest Hack Day Berlin 2026,https://lu.ma/kkhm09h1,2026-10-04T08:30:00.000Z,Berlin,ai,2026-09-18
Health AI Forum: When AI Amplifies Health Bias,https://lu.ma/rs4x3vyu,2026-10-07T17:00:00.000Z,Berlin,ai,2026-09-18
AI in Employee Experience | Berlin,https://lu.ma/premium-c8vh,2026-10-15T12:00:00.000Z,Berlin,ai,2026-09-18
Automate Your Job Search (AI Era Edition): Hands-on Workshop,https://lu.ma/wia-job-search,2026-10-15T16:00:00.000Z,Berlin,ai,2026-09-18
Shift Storm: AI & The Future of Work Podcast Launch,https://lu.ma/916iu2op,2026-10-21T16:30:00.000Z,Berlin,ai,2026-09-18
"International Conference on Quantum Computing, Cyber security and Artificial Intelligence",https://lu.ma/khl30xym,2027-05-24T08:00:00.000Z,Berlin,ai,2026-09-18
Desarrollo de aplicaciones con GenAI,https://lu.ma/10xf5j2t,2026-09-19T17:00:00.000Z,Lima,ai,2026-09-18
NextGen IA,https://lu.ma/xqqg8plq,2026-10-01T23:30:00.000Z,Lima,ai,2026-09-18
Momentum Reuters Dinner at JW Marriott Austin,https://lu.ma/tfy-reuters,2026-09-24T23:30:00.000Z,Austin,ai,2026-09-18
Gento Robotics Happy Hour - CoRL 2026,https://lu.ma/6ua2bbzf,2026-11-10T00:00:00.000Z,Austin,ai,2026-09-18
