name,url,start_date,city,category,first_seen
Black in Tech: Beyond the data,https://lu.ma/tmjypswe,2026-08-05T16:30:00.000Z,London,tech,2026-07-22
Campaign Lab Summer Hack Night!,https://lu.ma/2gla0phh,2026-08-17T18:00:00.000Z,London,tech,2026-07-22
"Hult Prize 2026: Pitch Day at Ashridge House, UK",https://lu.ma/t6yd76xx,2026-08-21T08:00:00.000Z,London,tech,2026-07-22
Web Summit Happy Hour🥂 Berlin,https://lu.ma/di34zigx,2026-07-23T16:00:00.000Z,Berlin,tech,2026-07-22
Napkin Sketch Pitching with SINGA & AiDiA,https://lu.ma/by0yrpmv,2026-08-08T11:30:00.000Z,Berlin,tech,2026-07-22
"BERLIndians x Berlin: Monthly Meet for founders, operators & investors",https://lu.ma/zlcx6qbb,2026-08-13T16:00:00.000Z,Berlin,tech,2026-07-22
The Non-Dilutive Funding Roadmap: from Pre-Seed to Series B,https://lu.ma/c6m7mm5b,2026-10-14T14:30:00.000Z,Berlin,tech,2026-07-22
LA DECANATRÓN UNMSM 2,https://lu.ma/h86j8avw,2026-10-30T16:00:00.000Z,Lima,tech,2026-07-22
Co-Working Day at Antler!,https://lu.ma/4z7indc3,2026-07-22T13:00:00.000Z,Austin,tech,2026-07-22
Austin Launch Live,https://lu.ma/hrsmcuno,2026-08-06T22:00:00.000Z,Austin,tech,2026-07-22
PEF Austin Monthly Breakfast #27 - August Edition (Every 1st Friday),https://lu.ma/pef-austin-breakfast,2026-08-07T14:00:00.000Z,Austin,tech,2026-07-22
Austin JavaScript Meetup,https://lu.ma/zryeg7ob,2026-08-18T23:00:00.000Z,Austin,tech,2026-07-22
🎉 FIESTA,https://lu.ma/26ts01bn,2026-08-25T22:30:00.000Z,Austin,tech,2026-07-22
Austin Ecommerce Leaders Coffee,https://lu.ma/x1t5a0xy,2026-09-10T13:30:00.000Z,Austin,tech,2026-07-22
Austin Female Founders & Friends,https://lu.ma/el67g68i,2026-10-16T13:30:00.000Z,Austin,tech,2026-07-22
"Prompt to Production: AI Builders, Secure Code & Agent Skills Workshop",https://lu.ma/w60dlf9f,2026-07-24T01:00:00.000Z,San Francisco,ai,2026-07-22
"The Origins of Neural Scaling Laws, with Surya Ganguli",https://lu.ma/h7mi5mrn,2026-07-24T01:30:00.000Z,San Francisco,ai,2026-07-22
Agents at Work: Brunch on the Rooftop,https://lu.ma/z9fubbi9,2026-07-24T17:30:00.000Z,San Francisco,ai,2026-07-22
community dinner: staying human in the age of AI agents,https://lu.ma/a70q0s2e,2026-07-25T00:00:00.000Z,San Francisco,ai,2026-07-22
Vibe Night Demos (#21),https://lu.ma/sfvibehouse,2026-07-25T01:00:00.000Z,San Francisco,ai,2026-07-22
YC Startup School After Party with Roboflow,https://lu.ma/bzdn8lr2,2026-07-26T01:00:00.000Z,San Francisco,ai,2026-07-22
Vibe Coding Cafe,https://lu.ma/892es1xa,2026-07-26T17:00:00.000Z,San Francisco,ai,2026-07-22
Touch Grass & Walk in the Park,https://lu.ma/leverage-z19v,2026-07-27T00:30:00.000Z,San Francisco,ai,2026-07-22
"Startup School Afterparty | by Vercel, Warp, Reducto, and Browserbase",https://lu.ma/browse-l2aj,2026-07-27T01:00:00.000Z,San Francisco,ai,2026-07-22
Silicon Valley Physical AI Builders July,https://lu.ma/f0h02szk,2026-07-27T22:30:00.000Z,San Francisco,ai,2026-07-22
AI × Health Happy Hour at Esther Wojcicki’s,https://lu.ma/15w0x4wn,2026-07-28T23:30:00.000Z,San Francisco,ai,2026-07-22
Physical AI over Coffee - Palo Alto,https://lu.ma/uxf409wl,2026-07-29T01:00:00.000Z,San Francisco,ai,2026-07-22
Emergent Builders & Bites. Open House EP1,https://lu.ma/zjc6w3tp,2026-07-30T01:00:00.000Z,San Francisco,ai,2026-07-22
✨Bay Area Voice AI Night,https://lu.ma/seamate-voiceai730,2026-07-31T00:00:00.000Z,San Francisco,ai,2026-07-22
"Pax Silica Dinner – SF, 30 July",https://lu.ma/pax-silica-3,2026-07-31T01:00:00.000Z,San Francisco,ai,2026-07-22
AI Control and Security Experts Dinner,https://lu.ma/xy4u291d,2026-07-31T02:00:00.000Z,San Francisco,ai,2026-07-22
Berkeley Agentic Summit Happy Hour,https://lu.ma/berkeley_sbc2026,2026-08-02T00:30:00.000Z,San Francisco,ai,2026-07-22
Software Design & Philosophy Club - Meetup #3,https://lu.ma/3kskgurw,2026-08-06T00:00:00.000Z,San Francisco,ai,2026-07-22
ODSC AI x Snowflake: Build an AI Agent in <60 Min | SF,https://lu.ma/odscai-imyl,2026-08-07T01:00:00.000Z,San Francisco,ai,2026-07-22
Korea's Next Move in AI,https://lu.ma/2g9kdx8p,2026-08-09T00:00:00.000Z,San Francisco,ai,2026-07-22
San Francisco. AI × Design Creative Picnic,https://lu.ma/prjctr-m24c,2026-08-09T18:00:00.000Z,San Francisco,ai,2026-07-22
Frontier Day: Building an AGI-Pilled Company,https://lu.ma/frontier-day-sf,2026-08-12T20:00:00.000Z,San Francisco,ai,2026-07-22
Mistral Catfe Coworking,https://lu.ma/mistral-summer-catfe-sf,2026-08-20T19:00:00.000Z,San Francisco,ai,2026-07-22
The Future of Open Source Science: Panel + Networking Happy Hour,https://lu.ma/k3fqgqcx,2026-08-27T00:30:00.000Z,San Francisco,ai,2026-07-22
AI-Native FinTech Happy Hour — Comma Capital x Revamp x Valyu,https://lu.ma/54j0xlqu,2026-07-22T22:30:00.000Z,New York,ai,2026-07-22
VC Happy Hour With Soma Capital,https://lu.ma/4dlnnkgo,2026-07-22T23:30:00.000Z,New York,ai,2026-07-22
Informationbanker Fintech & AI networking walk,https://lu.ma/cb6r434l,2026-07-26T19:00:00.000Z,New York,ai,2026-07-22
What to Build: Navigating Deep Tech in the Age of AI,https://lu.ma/osqvqpg7,2026-07-28T21:00:00.000Z,New York,ai,2026-07-22
AI After 5: NYC Monthly Mixer,https://lu.ma/mixer-nyc,2026-07-29T22:15:00.000Z,New York,ai,2026-07-22
Pogo Dinner Series: From Transactions to Insights: AI + Purchase-Verified Data,https://lu.ma/h2orvodk,2026-07-29T23:00:00.000Z,New York,ai,2026-07-22
PMAI: GTM Symposium,https://lu.ma/nrfqvjzl,2026-07-30T22:00:00.000Z,New York,ai,2026-07-22
"Po-Shen Loh | Raise A Thought Full Generation in the Age of AI | Millburn, NJ",https://lu.ma/rqxzfaca,2026-07-30T22:45:00.000Z,New York,ai,2026-07-22
Brand Futures with Notion + Ramp,https://lu.ma/5svift48,2026-08-04T22:00:00.000Z,New York,ai,2026-07-22
Yoga & AI @ Equinox Bond Street,https://lu.ma/equinox-nyc,2026-08-06T22:30:00.000Z,New York,ai,2026-07-22
AI Founders Supper Club (Hosted by The AI Furnace),https://lu.ma/11knizqn,2026-08-25T22:00:00.000Z,New York,ai,2026-07-22
Per My Last... AI in CS: What's Actually Working,https://lu.ma/qr2nf5k7,2026-08-27T22:00:00.000Z,New York,ai,2026-07-22
Pioneers: Build your own agent,https://lu.ma/sanity-pwc9,2026-09-08T19:00:00.000Z,New York,ai,2026-07-22
Vibe Coding Voice Agents w/ Replit,https://lu.ma/hwd6fnwt,2026-07-28T18:00:00.000Z,London,ai,2026-07-22
London | Claude Conversation Impact Lab,https://lu.ma/claude-impact-london,2026-07-30T13:00:00.000Z,London,ai,2026-07-22
OpenSourceIRL v1.2.0,https://lu.ma/cy8qk6qo,2026-07-31T17:00:00.000Z,London,ai,2026-07-22
Off the Record: An Evening at Spring,https://lu.ma/light-exec-dinner-aug26,2026-08-04T17:00:00.000Z,London,ai,2026-07-22
Superlinked X Qwen Hackathon,https://lu.ma/3ssiuf0l,2026-08-14T07:30:00.000Z,London,ai,2026-07-22
Anthemis Summer AI Series,https://lu.ma/gz5fluwm,2026-08-19T17:00:00.000Z,London,ai,2026-07-22
ACT Berlin #7 (AI Coworking Tuesday),https://lu.ma/mxdw3akr,2026-07-28T07:30:00.000Z,Berlin,ai,2026-07-22
MCP Release Party,https://lu.ma/2ceed3cp,2026-07-28T22:30:00.000Z,Austin,ai,2026-07-22
Claude Workshop · Austin,https://lu.ma/3xe581ds,2026-07-31T14:00:00.000Z,Austin,ai,2026-07-22
Austin GILD AI Forum x Tecla: AI and Engineering Leaders Dinner,https://lu.ma/GILD24,2026-08-11T23:00:00.000Z,Austin,ai,2026-07-22
