name,url,start_date,city,category,first_seen
Propel Coworking 1.0 · The Wilson x Wayo Club,https://lu.ma/propelcoworking1.0,2026-07-30T14:00:00.000Z,New York,tech,2026-07-30
ShopDoLess.Com Launch Party by Anwar Enterprises,https://lu.ma/anwar-mbyi,2026-08-01T22:30:00.000Z,New York,tech,2026-07-30
on Mercury - NY,https://lu.ma/on-mercury-nyc,2026-08-04T13:00:00.000Z,New York,tech,2026-07-30
Stripe Dinner,https://lu.ma/pm7ju8nh,2026-08-04T23:00:00.000Z,New York,tech,2026-07-30
Open House at Fat Cat Fab Lab,https://lu.ma/4uslhq8h,2026-08-05T23:00:00.000Z,New York,tech,2026-07-30
August Healthcare Coffee Meet Up,https://lu.ma/oaip1bg8,2026-08-07T12:30:00.000Z,New York,tech,2026-07-30
Aug Oyster Happy Hour @ The Yard,https://lu.ma/fm77uqwj,2026-08-07T20:30:00.000Z,New York,tech,2026-07-30
NYC MoGraph August Meetup,https://lu.ma/qspjjp8g,2026-08-11T23:00:00.000Z,New York,tech,2026-07-30
Clip Content #2: The Fork in the Road,https://lu.ma/ly4mt817,2026-08-12T22:30:00.000Z,New York,tech,2026-07-30
Founder Breakfast - Eight Seats.,https://lu.ma/n9qg4jsr,2026-08-19T12:30:00.000Z,New York,tech,2026-07-30
Pitch Roast Live - August,https://lu.ma/pitchroastaugust,2026-08-19T22:30:00.000Z,New York,tech,2026-07-30
Ornn Institutional Compute Desk Event at NYSE,https://lu.ma/22m7npfh,2026-08-20T19:00:00.000Z,New York,tech,2026-07-30
"TechWalk | NYC, 8/21",https://lu.ma/xu3750rp,2026-08-21T13:00:00.000Z,New York,tech,2026-07-30
OOO Boat Edition with KTN & Friends,https://lu.ma/hyg9p4ry,2026-08-28T22:30:00.000Z,New York,tech,2026-07-30
September Healthcare Coffee Meet Up,https://lu.ma/dg8ef8wt,2026-09-04T12:30:00.000Z,New York,tech,2026-07-30
NYC Founder & Investor Dinner,https://lu.ma/tqv3fry4,2026-09-16T23:00:00.000Z,New York,tech,2026-07-30
The Cool House: The Unofficial Cooling Destination of Climate Week NYC,https://lu.ma/x9325kwa,2026-09-22T14:00:00.000Z,New York,tech,2026-07-30
The Night Shift,https://lu.ma/ojbsfzak,2026-07-31T17:00:00.000Z,London,tech,2026-07-30
EF saturday_club,https://lu.ma/k1m0zvov,2026-08-01T09:30:00.000Z,London,tech,2026-07-30
PowGR Investment Strategy Room,https://lu.ma/lysztyq0,2026-08-06T12:00:00.000Z,London,tech,2026-07-30
First Commit – Where Founding Engineers & Founders Meet,https://lu.ma/dex-prnq,2026-08-06T17:30:00.000Z,London,tech,2026-07-30
🍣 FoundHers Table Vol. 1 - Sushi & Pitches,https://lu.ma/rzwl9u4k,2026-08-07T17:00:00.000Z,London,tech,2026-07-30
"Startup Funding & Networking: VCs, Angels & Founders",https://lu.ma/ntl-0l69,2026-08-18T17:30:00.000Z,London,tech,2026-07-30
CultureBlocs - Creative x Tech Summer Meetup,https://lu.ma/4083pmnh,2026-08-19T17:30:00.000Z,London,tech,2026-07-30
⚽ Startup Athletic 006 ⚽,https://lu.ma/qhem6t5o,2026-08-19T18:00:00.000Z,London,tech,2026-07-30
"Aura Talks: Product Data & Analytics for the Modern Engineer - with Will Cottrell, Head of Data Science at Numan (Ex Deliveroo)",https://lu.ma/868fo231,2026-08-20T17:00:00.000Z,London,tech,2026-07-30
Data-Driven Occupancy: The Foundation of High-Performance Smart Buildings - Roundtable,https://lu.ma/oaku4zq1,2026-09-09T10:00:00.000Z,London,tech,2026-07-30
AdTech Connect: Explain It Like I'm Five,https://lu.ma/a12150b2,2026-09-09T16:30:00.000Z,London,tech,2026-07-30
One Knight at the Pub October 2026,https://lu.ma/hqjkgezy,2026-10-22T17:00:00.000Z,London,tech,2026-07-30
One Knight at the Pub December 2026,https://lu.ma/gny0a9hl,2026-12-16T18:00:00.000Z,London,tech,2026-07-30
CIC Berlin Experience Day,https://lu.ma/b3fitwd7,2026-07-30T07:00:00.000Z,Berlin,tech,2026-07-30
Open Coworking Day 🌿,https://lu.ma/ee8c6tsa,2026-07-30T07:30:00.000Z,Berlin,tech,2026-07-30
Morning Walk & Talk | Deep Work Club x The Delta,https://lu.ma/3s6fs228,2026-08-13T06:30:00.000Z,Berlin,tech,2026-07-30
Texas Cyber Vendor Alliance @ Zanzibar,https://lu.ma/nrtoc4xz,2026-07-30T21:30:00.000Z,Austin,tech,2026-07-30
Boozyless: Meditation & Psychedelics Discussion w/ Andy Wolfe (founders),https://lu.ma/kbe9vo9d,2026-09-03T21:30:00.000Z,Austin,tech,2026-07-30
SaaSy Swing | ATX Marketing Innovators @ Venture Week,https://lu.ma/uuri9nzo,2026-09-22T22:00:00.000Z,Austin,tech,2026-07-30
"Pax Silica Drinks Reception – SF, 30 July",https://lu.ma/pax-silica-3-drinks,2026-07-31T01:00:00.000Z,San Francisco,ai,2026-07-30
a1mobile Voice AI 1 day Hackathon - $4000 in Prizes,https://lu.ma/f8cratbb,2026-07-31T16:00:00.000Z,San Francisco,ai,2026-07-30
Hilbert Co-Work 2.0,https://lu.ma/n26d3l6s,2026-07-31T20:00:00.000Z,San Francisco,ai,2026-07-30
San Francisco | Claude Conversation,https://lu.ma/claude-uumk,2026-08-01T01:00:00.000Z,San Francisco,ai,2026-07-30
CIMC Hackathon: Distributed Mind Sandbox Coopetition,https://lu.ma/hjnbiqd5,2026-08-01T17:00:00.000Z,San Francisco,ai,2026-07-30
Silicon Valley Power Infrastructure Meetup,https://lu.ma/grzr9pso,2026-08-01T23:00:00.000Z,San Francisco,ai,2026-07-30
From Newcomer to Insider - Immigrant Founders Party,https://lu.ma/iblz54oi,2026-08-02T00:00:00.000Z,San Francisco,ai,2026-07-30
Outside LLMs III,https://lu.ma/OutsideLLMS3,2026-08-02T20:00:00.000Z,San Francisco,ai,2026-07-30
AI Founders & Researcher Dinner,https://lu.ma/paqyqao9,2026-08-03T02:00:00.000Z,San Francisco,ai,2026-07-30
Recursively Self-Improving AI & AI Neofactories,https://lu.ma/e23fljnm,2026-08-05T00:00:00.000Z,San Francisco,ai,2026-07-30
AI Founder & Builder Poker Night | .local Build Fest Week,https://lu.ma/9h0c6wgu,2026-08-06T01:30:00.000Z,San Francisco,ai,2026-07-30
From First Customers to Repeatable Growth,https://lu.ma/fxwyfyx3,2026-08-07T00:00:00.000Z,San Francisco,ai,2026-07-30
GOAI Open-source Pioneer Summit | Silicon Valley Stop,https://lu.ma/cxu2xd95,2026-08-08T20:30:00.000Z,San Francisco,ai,2026-07-30
The AI Risk Reserve | Socure,https://lu.ma/i6nkpcyt,2026-08-12T17:00:00.000Z,San Francisco,ai,2026-07-30
AI Dev Showcase Night at Workato,https://lu.ma/q9z99fhe,2026-08-13T00:30:00.000Z,San Francisco,ai,2026-07-30
Best Move Club: Chess Community Event Series,https://lu.ma/openro-y6oq,2026-08-13T00:30:00.000Z,San Francisco,ai,2026-07-30
The AGI Transition: How AI Affects Work and Life,https://lu.ma/aisap-07pt,2026-08-13T01:00:00.000Z,San Francisco,ai,2026-07-30
ZETIC AI Builder’s Night 🍕: What if you can build On-device AI in 1 hour?,https://lu.ma/49dipf9r,2026-08-13T01:00:00.000Z,San Francisco,ai,2026-07-30
AI + Infrastructure Leaders Dinner,https://lu.ma/ai-infra-aug12-2026,2026-08-13T02:00:00.000Z,San Francisco,ai,2026-07-30
Women in AI x Equinox: A Private Wellness Evening,https://lu.ma/cjf10p73,2026-08-13T02:00:00.000Z,San Francisco,ai,2026-07-30
Humanoid Sound Bath,https://lu.ma/gjo9ws1t,2026-08-15T18:00:00.000Z,San Francisco,ai,2026-07-30
Find Your First 100 Customers Power Panel (ft. Apollo) 🚀,https://lu.ma/MGxApolloSF,2026-08-18T00:30:00.000Z,San Francisco,ai,2026-07-30
Towards Personal AGI —— A private salon for researchers and investors.,https://lu.ma/xogw7z7k,2026-08-18T01:00:00.000Z,San Francisco,ai,2026-07-30
From Frontier Research to Global Impact: Hon Hai Research Institute in Silicon Valley,https://lu.ma/sv-u5yy,2026-08-18T20:00:00.000Z,San Francisco,ai,2026-07-30
AI Happy Hour hosted by Founders Bay x Founder Institute,https://lu.ma/yk7rnh3h,2026-08-20T00:00:00.000Z,San Francisco,ai,2026-07-30
NATEA Silicon Valley Summer Happy Hour: AI tips and tricks,https://lu.ma/ticqfdf8,2026-08-22T00:00:00.000Z,San Francisco,ai,2026-07-30
Oracle Founders & Executives Dinner,https://lu.ma/92ibwsd9,2026-08-25T01:00:00.000Z,San Francisco,ai,2026-07-30
CISO Roundtable Dinner,https://lu.ma/jd7xiw8i,2026-08-27T00:30:00.000Z,San Francisco,ai,2026-07-30
AI in Finance: Roundtable for F&A Leaders,https://lu.ma/8rltnp9j,2026-09-16T00:30:00.000Z,San Francisco,ai,2026-07-30
Voice Agents Forum,https://lu.ma/voiceagentssf,2026-09-16T16:00:00.000Z,San Francisco,ai,2026-07-30
Halogen VC Bay Area Networking Event,https://lu.ma/0pmvt8ub,2026-09-17T16:30:00.000Z,San Francisco,ai,2026-07-30
"SVAI Hub: One-Year Celebration! AI, Community & What Comes Next",https://lu.ma/7mdzwof8,2026-09-23T00:00:00.000Z,San Francisco,ai,2026-07-30
GenMedia Conference 2026 Registration,https://lu.ma/zwnmf3oo,2026-09-24T16:00:00.000Z,San Francisco,ai,2026-07-30
🐟 Fish Audio's $52M Toast: Voice AI Happy Hour in NYC,https://lu.ma/g7o47tx3,2026-07-30T21:00:00.000Z,New York,ai,2026-07-30
LongHash Ventures VIP Dinner | New York,https://lu.ma/iro7xief,2026-08-05T23:00:00.000Z,New York,ai,2026-07-30
Raingentic Commerce Hackathon NYC,https://lu.ma/encode-2gj9,2026-08-08T13:00:00.000Z,New York,ai,2026-07-30
How I Closed My First 6 Figure Deal: A Fireside Chat w. Apollo's Alexa Grabell,https://lu.ma/MGxApolloNYC,2026-08-25T22:00:00.000Z,New York,ai,2026-07-30
NJ FAST Selection Day 2026,https://lu.ma/jkwhxcj1,2026-09-08T17:00:00.000Z,New York,ai,2026-07-30
Open House New York,https://lu.ma/sl4dcdhx,2026-09-10T13:00:00.000Z,New York,ai,2026-07-30
AI and Energy Climate Startup Pitch Event by Remarkable Ventures Climate Hosted by SVB,https://lu.ma/phwo6q58,2026-09-25T17:00:00.000Z,New York,ai,2026-07-30
AI Safety Cinema Society #1: The AI Doc + Seat at the Table,https://lu.ma/kp2cff0u,2026-07-31T16:30:00.000Z,London,ai,2026-07-30
Ship & Chips: Open Tech/AI Demos,https://lu.ma/tw7gyfm7,2026-08-07T12:30:00.000Z,London,ai,2026-07-30
Between Boom and Doom,https://lu.ma/b99z0ue3,2026-08-07T18:30:00.000Z,London,ai,2026-07-30
"Exclusive AI, Cybersecurity, Cloud & Emerging Technologies at Vonage",https://lu.ma/ntl-l92c,2026-08-11T17:00:00.000Z,London,ai,2026-07-30
{Tech: Europe} x VEED Hackathon | The Summer Lock-In,https://lu.ma/london-summer-lock-in,2026-08-22T08:30:00.000Z,London,ai,2026-07-30
[London] Is my product even defensible in the age of AI?,https://lu.ma/4nff7m72,2026-10-21T17:00:00.000Z,London,ai,2026-07-30
The Full Revenue Stack: AI Pricing meets AI-Powered GTM,https://lu.ma/57616eic,2026-08-27T15:30:00.000Z,Berlin,ai,2026-07-30
Austin | Claude Workshop for Beginners,https://lu.ma/claude-4rps,2026-07-30T23:00:00.000Z,Austin,ai,2026-07-30
Claude MasterClass,https://lu.ma/ot0ksn9a,2026-08-08T14:30:00.000Z,Austin,ai,2026-07-30
"Cohort 6, Gold Event Day",https://lu.ma/1ljdut5a,2026-08-10T13:00:00.000Z,Austin,ai,2026-07-30
AITX Community Monthly Meetup,https://lu.ma/aitx-aug26,2026-08-25T22:30:00.000Z,Austin,ai,2026-07-30
