name,url,start_date,city,category,first_seen
Performance Creative in 2026: What's Actually Working,https://lu.ma/qne45td1,2026-09-24T17:00:00.000Z,London,tech,2026-09-11
🚀 Kick-off Day | Barclays Eagle Labs Scaleup Programme,https://lu.ma/a0bwn667,2026-09-28T16:00:00.000Z,London,tech,2026-09-11
Nir Eyal - Beyond Belief: The hidden beliefs shaping founders and leaders,https://lu.ma/q4wq4cts,2026-09-28T17:30:00.000Z,London,tech,2026-09-11
GTM workflows that (actually) drive pipeline,https://lu.ma/gtm-workflows-september,2026-09-29T17:30:00.000Z,London,tech,2026-09-11
OOPS #17 - Women in Incident Response,https://lu.ma/9g25u0n9,2026-10-01T17:00:00.000Z,London,tech,2026-09-11
Campaign Lab Autumn Hack Night!,https://lu.ma/h42dgcv7,2026-10-05T18:00:00.000Z,London,tech,2026-09-11
"Startups, Entrepreneurship & Innovation Networking for Founders & Pro",https://lu.ma/ntl-6oel,2026-10-06T17:30:00.000Z,London,tech,2026-09-11
Sports Loft Innovation Dinner | Leaders Week 2026,https://lu.ma/topm7lur,2026-10-07T17:00:00.000Z,London,tech,2026-09-11
2026 Amazon Sustainability Accelerator Climate Tech Showcase,https://lu.ma/hkbly05t,2026-10-08T17:00:00.000Z,London,tech,2026-09-11
The Career Conversations We Never Have,https://lu.ma/cgp5esb2,2026-10-08T17:00:00.000Z,London,tech,2026-09-11
Jacksonville UK Trade Mission: Health Tech & Innovation Summit,https://lu.ma/xuoh6h0m,2026-10-12T10:00:00.000Z,London,tech,2026-09-11
Jacksonville UK Trade Mission: Space Technology Summit,https://lu.ma/sq8ufehl,2026-10-13T10:00:00.000Z,London,tech,2026-09-11
Tech Leaders Meetup - London,https://lu.ma/ti7wbjui,2026-10-19T17:00:00.000Z,London,tech,2026-09-11
The Greenhouse ClimateTech Demo Day Cohort 9,https://lu.ma/9sb4scx0,2026-10-29T13:00:00.000Z,London,tech,2026-09-11
In-person: The Lifecycle of Patient and Public Involvement and Engagement (PPIE),https://lu.ma/pjoym4c0,2026-11-09T14:00:00.000Z,London,tech,2026-09-11
WEALTH: Diary of a Scaling CEO,https://lu.ma/xv0fbkt3,2026-11-11T18:30:00.000Z,London,tech,2026-09-11
Maker Basics: Laser Cutting,https://lu.ma/mcr39lm2,2026-09-11T12:00:00.000Z,Berlin,tech,2026-09-11
Mini GTM Hackathon,https://lu.ma/nt7ucwtl,2026-09-15T16:00:00.000Z,Berlin,tech,2026-09-11
Female Founder Night sponsored by Qonto,https://lu.ma/o240giv8,2026-09-16T16:00:00.000Z,Berlin,tech,2026-09-11
Afrotech Berlin meetup,https://lu.ma/gsa10b6c,2026-10-06T15:00:00.000Z,Berlin,tech,2026-09-11
Maker Basics: Laser Cutting,https://lu.ma/fyphop3d,2026-10-09T12:00:00.000Z,Berlin,tech,2026-09-11
Berlin.rb #2 (in person),https://lu.ma/x9rj1t0v,2026-10-13T16:00:00.000Z,Berlin,tech,2026-09-11
Berlin Experimentation Meetup #15,https://lu.ma/byhufg8m,2026-10-15T16:30:00.000Z,Berlin,tech,2026-09-11
Multiplica El Impacto,https://lu.ma/8jbzqok5,2026-09-11T23:00:00.000Z,Lima,tech,2026-09-11
ForTTech x PUCP: Encuentro de Gestores de Innovación y Transferencia Tecnológica 2026,https://lu.ma/sl2ablyk,2026-09-24T19:00:00.000Z,Lima,tech,2026-09-11
BIM NEXT: El futuro de los proyectos de inversión pública,https://lu.ma/786z4552,2026-10-01T13:30:00.000Z,Lima,tech,2026-09-11
PRenseable Run 5k,https://lu.ma/kgl7317x,2026-10-13T11:30:00.000Z,Lima,tech,2026-09-11
House of AI: AI Safety Forum,https://lu.ma/l0asdrft,2026-09-12T20:00:00.000Z,San Francisco,ai,2026-09-11
Go Through AI Bubble,https://lu.ma/qxk25nvc,2026-09-12T21:00:00.000Z,San Francisco,ai,2026-09-11
Guess Who's Talking,https://lu.ma/deepgram-xyix,2026-09-15T01:00:00.000Z,San Francisco,ai,2026-09-11
90/30 Club Reading: Can LLM Agents Discover? Evaluating Creativity on ML Engineering Tasks,https://lu.ma/jgeqv9um,2026-09-15T02:00:00.000Z,San Francisco,ai,2026-09-11
Neural Nights: Chill Out & Chat MCP @ Novela,https://lu.ma/s0w1buzu,2026-09-15T03:30:00.000Z,San Francisco,ai,2026-09-11
Breakfast & Coffee,https://lu.ma/openro-6w7m,2026-09-15T16:00:00.000Z,San Francisco,ai,2026-09-11
"Agentforce, Off the Record: What's Actually Working and What Isn't",https://lu.ma/z71t3rem,2026-09-15T22:00:00.000Z,San Francisco,ai,2026-09-11
Guardrails,https://lu.ma/4u3lizdg,2026-09-16T01:00:00.000Z,San Francisco,ai,2026-09-11
Fireside Chat: Enterprise negotiations and pricing,https://lu.ma/tinyfish-duhi,2026-09-18T00:30:00.000Z,San Francisco,ai,2026-09-11
Battle of the Personal Brains Hackathon 🧠,https://lu.ma/sep-21-cognee-aws,2026-09-21T23:00:00.000Z,San Francisco,ai,2026-09-11
At the Table: LangChain & Tavily,https://lu.ma/tavily-rsk6,2026-09-23T01:00:00.000Z,San Francisco,ai,2026-09-11
Bay Area Frontier Research Club #24 | The Inference Stack (dinner + paper discussion @ SignalFire),https://lu.ma/t9nkbwx8,2026-09-24T00:30:00.000Z,San Francisco,ai,2026-09-11
AI Tech & Startup Night — San Francisco,https://lu.ma/0q60rgyz,2026-09-24T01:00:00.000Z,San Francisco,ai,2026-09-11
"SF Systems: Research to Practice, from Inference Engines to Multimodal Coding",https://lu.ma/mzkxb97z,2026-09-25T00:30:00.000Z,San Francisco,ai,2026-09-11
AWS YouthTech Workshop,https://lu.ma/r7tv8nlt,2026-09-25T19:00:00.000Z,San Francisco,ai,2026-09-11
SF GTM x AI Meetup,https://lu.ma/womvsibg,2026-09-29T22:00:00.000Z,San Francisco,ai,2026-09-11
What This AI Wave Runs On,https://lu.ma/0cuwsrnf,2026-10-01T00:30:00.000Z,San Francisco,ai,2026-09-11
Wiki3: Own Your Own AI Workshop,https://lu.ma/4xv0gno9,2026-10-01T01:00:00.000Z,San Francisco,ai,2026-09-11
⛳️ Founders Open: Zero Prime x Rho,https://lu.ma/o3x1qw82,2026-10-01T01:30:00.000Z,San Francisco,ai,2026-09-11
Physical AI Hardware Founder Dinner with Rho @ Studio 45,https://lu.ma/ysnawrb2,2026-10-01T01:30:00.000Z,San Francisco,ai,2026-09-11
NEAR x Introduction.com Happy Hour @ a16z SF Tech Week,https://lu.ma/6dl04lu7,2026-10-07T00:30:00.000Z,San Francisco,ai,2026-09-11
"AI Demo Series: Startup Grind, AI Collective & Alumni Ventures",https://lu.ma/ita64cwf,2026-10-08T00:00:00.000Z,San Francisco,ai,2026-09-11
AI Benchmarking & Evaluation Ecosystem Dinner,https://lu.ma/1fg5tvf7,2026-10-08T01:00:00.000Z,San Francisco,ai,2026-09-11
Pulling their weight: Shipping open models to production,https://lu.ma/5gcvcaoc,2026-10-09T00:30:00.000Z,San Francisco,ai,2026-09-11
ExecuTorch Hackathon,https://lu.ma/executorch-hackathon,2026-10-17T17:00:00.000Z,San Francisco,ai,2026-09-11
Bay Area Frontier Research Club #28 | Cell Biology x AI: From Cancer Mechanisms to Virtual Cells (dinner + paper discussion @ Stanford),https://lu.ma/dj22bayb,2026-10-22T00:30:00.000Z,San Francisco,ai,2026-09-11
PG&E Continuous Monitoring Center Tour,https://lu.ma/ihzz5mco,2026-11-02T17:00:00.000Z,San Francisco,ai,2026-09-11
"Session 2, Claude Cowork: AI for Marketing",https://lu.ma/e35jfkvm,2026-09-11T17:00:00.000Z,New York,ai,2026-09-11
CAFECITO COWORK - NYC,https://lu.ma/dnqcurli,2026-09-12T15:00:00.000Z,New York,ai,2026-09-11
Runtime Opening Ceremony,https://lu.ma/htnuolg0,2026-09-14T21:00:00.000Z,New York,ai,2026-09-11
Jordan Crawford Builds a Campaign For You Live in NYC,https://lu.ma/fd0qp54h,2026-09-14T22:00:00.000Z,New York,ai,2026-09-11
Studying Human Minds To Build Safer Machines,https://lu.ma/gjih7ztx,2026-09-16T22:00:00.000Z,New York,ai,2026-09-11
Sage x ORCA- Capital Connection Club Dinner.,https://lu.ma/ehh0eete,2026-09-16T23:30:00.000Z,New York,ai,2026-09-11
Merit Systems x Blackbird,https://lu.ma/axzuqqzs,2026-09-17T22:30:00.000Z,New York,ai,2026-09-11
AI's Climate Bill: The Next Great Infrastructure Investment,https://lu.ma/ip8bzia4,2026-09-22T20:30:00.000Z,New York,ai,2026-09-11
More Intelligence. Less Energy. The Future of Efficient Compute.,https://lu.ma/6czzdem8,2026-09-22T20:30:00.000Z,New York,ai,2026-09-11
LangChain NY Meetup: How to Evaluate Voice Agents,https://lu.ma/l27vmv25,2026-09-22T22:00:00.000Z,New York,ai,2026-09-11
Octane NYC Security Dinner,https://lu.ma/gynp2gb6,2026-09-22T22:00:00.000Z,New York,ai,2026-09-11
Off the Record: When AI Agents Enter the Enterprise Security Workflow,https://lu.ma/akos5hpe,2026-09-22T22:00:00.000Z,New York,ai,2026-09-11
Montclair AI Nights — AI for Everything,https://lu.ma/fzyg3c9h,2026-09-23T22:30:00.000Z,New York,ai,2026-09-11
Powering World 3.0: How Energy Abundance Could Unlock Human Potential,https://lu.ma/srgorx7k,2026-09-24T20:00:00.000Z,New York,ai,2026-09-11
Notepass x She AI,https://lu.ma/ia1xz9s8,2026-09-24T22:00:00.000Z,New York,ai,2026-09-11
"Security Operations Executive Dinner by Fleak - New York, NY",https://lu.ma/30qi8fbu,2026-09-24T22:00:00.000Z,New York,ai,2026-09-11
Vibe Coding for Designers,https://lu.ma/05gsbdjw,2026-10-01T22:00:00.000Z,New York,ai,2026-09-11
NYC Founders Forum with infra.nyc and MongoDB,https://lu.ma/wnlt1wf6,2026-10-01T22:30:00.000Z,New York,ai,2026-09-11
Higgsfield Customers & Press Mixer,https://lu.ma/u4e3joks,2026-10-05T20:00:00.000Z,New York,ai,2026-09-11
Real-Time Video Agents Hack - NYC,https://lu.ma/vastnyc,2026-10-09T12:30:00.000Z,New York,ai,2026-09-11
Code and Coffee Hackathon,https://lu.ma/hmruf0su,2026-10-14T14:00:00.000Z,New York,ai,2026-09-11
AI Founders Supper Club (Hosted by The AI Furnace),https://lu.ma/wbn2oa4d,2026-10-28T22:00:00.000Z,New York,ai,2026-09-11
Closing Fortune 500 Accounts in 2026,https://lu.ma/qbsjfghk,2026-11-18T22:30:00.000Z,New York,ai,2026-09-11
AN EXCLUSIVE FIRST LOOK AT GRADELY AI TUTOR,https://lu.ma/jow0qb0z,2026-09-12T08:00:00.000Z,London,ai,2026-09-11
"AI Chessathon: Build, train, win - backed by Optiver",https://lu.ma/encode-jp52,2026-09-12T09:00:00.000Z,London,ai,2026-09-11
Workshop- Directing with AI: From Creative Intent to Coherent Film,https://lu.ma/dnm14ohp,2026-09-13T13:00:00.000Z,London,ai,2026-09-11
AI-Empower Your Team: Leader Breakfast,https://lu.ma/y28akvfm,2026-09-16T07:30:00.000Z,London,ai,2026-09-11
London AI×Bio Hack,https://lu.ma/87m4mw6b,2026-09-18T14:00:00.000Z,London,ai,2026-09-11
Forward Deployed Engineering Dinner @ Decimo at The Standard Hotel,https://lu.ma/dnsivza3,2026-09-23T17:00:00.000Z,London,ai,2026-09-11
The Bharatcamp: Fintech x AI - 2nd Edition,https://lu.ma/e1k0jhy5,2026-09-23T17:00:00.000Z,London,ai,2026-09-11
"When AI Gets It Wrong: Building with AI in High-Stakes, Regulated Industries",https://lu.ma/lpq3smmt,2026-09-29T16:30:00.000Z,London,ai,2026-09-11
Rebuilding marketing for the AI era,https://lu.ma/ew6l8zwl,2026-10-01T07:30:00.000Z,London,ai,2026-09-11
"The Business Case for AI: ROI, Adoption and What Separates the Winners",https://lu.ma/z1hizrcm,2026-10-01T16:30:00.000Z,London,ai,2026-09-11
AI on Draught: AI Crisis Response,https://lu.ma/AIonDraughtAICrisisResponse,2026-10-08T17:00:00.000Z,London,ai,2026-09-11
App After Dark: Mobile App Hackathon,https://lu.ma/lon-oct15-hday,2026-10-15T17:00:00.000Z,London,ai,2026-09-11
[London] Panel event: Challenges in healthtech expansion in the UK,https://lu.ma/sxqu3da9,2026-10-15T17:00:00.000Z,London,ai,2026-09-11
"Health, Tech, Psych Network (HTP Network) Meetup",https://lu.ma/whdophsa,2026-09-17T17:00:00.000Z,Berlin,ai,2026-09-11
AI Operations: Streamlining Daily Operations with AI and Automation,https://lu.ma/71lfk5vw,2026-09-23T16:00:00.000Z,Berlin,ai,2026-09-11
BRAIN Robotics Club I Hardware Demo Night Vol. 1,https://lu.ma/39m7szc3,2026-09-24T17:00:00.000Z,Berlin,ai,2026-09-11
commIT Berlin - 4th push,https://lu.ma/lbzr817x,2026-09-25T17:00:00.000Z,Berlin,ai,2026-09-11
Berlin Against the Machines,https://lu.ma/ncr5ylrh,2026-10-17T12:00:00.000Z,Berlin,ai,2026-09-11
Ambient AI: A Private Salon,https://lu.ma/fa4scubc,2026-09-23T23:30:00.000Z,Austin,ai,2026-09-11
