name,url,start_date,city,category,first_seen
MakerSpace 10th Anniversary!,https://lu.ma/cs3ynxr6,2026-10-21T20:30:00.000Z,New York,tech,2026-09-19
last chill night house social,https://lu.ma/sa13if3c,2026-09-19T18:00:00.000Z,London,tech,2026-09-19
SPEED BUILD 2026 | SCREENING,https://lu.ma/2w1x53o8,2026-09-29T17:30:00.000Z,London,tech,2026-09-19
Kiki Story & Engineer Meet Up no.2!,https://lu.ma/zfbwhjaa,2026-09-30T18:00:00.000Z,London,tech,2026-09-19
Co-working for women in tech,https://lu.ma/06f7kuyk,2026-10-01T08:30:00.000Z,London,tech,2026-09-19
One-shot Vibecoding Penthouse Game Jam,https://lu.ma/wfs1fyt9,2026-10-03T14:00:00.000Z,London,tech,2026-09-19
AlgoRhythms,https://lu.ma/ayj7ey9v,2026-10-07T17:30:00.000Z,London,tech,2026-09-19
Commercialising robots,https://lu.ma/fy6sm639,2026-09-22T17:00:00.000Z,Berlin,tech,2026-09-19
Founders: Master your emotions in minutes,https://lu.ma/77rsuohr,2026-09-26T11:00:00.000Z,Berlin,tech,2026-09-19
Meet the Machines,https://lu.ma/f1l1ect4,2026-10-19T16:00:00.000Z,Berlin,tech,2026-09-19
Subcritical Systems Factory Tour: Deep Tech Week,https://lu.ma/deep-clpm,2026-09-22T21:30:00.000Z,Austin,tech,2026-09-19
Physics of Consciousness: Theory and Experiment in Psi Phenomenon,https://lu.ma/deep-pq3h,2026-09-25T18:00:00.000Z,Austin,tech,2026-09-19
SummitPoint Founders Coffee: Leave With Your Investor Pipeline Built,https://lu.ma/auacxjuz,2026-10-01T13:30:00.000Z,Austin,tech,2026-09-19
Recursive Self Improvement Hack #5 - Formal Verification in Mathematics,https://lu.ma/td9pjor4,2026-09-20T17:00:00.000Z,San Francisco,ai,2026-09-19
BBQ and Tech Talk at Sentient Garden,https://lu.ma/3pt15idr,2026-09-20T23:00:00.000Z,San Francisco,ai,2026-09-19
Scrappy AI Founders Play Soccer (seed to series A),https://lu.ma/66o2jipl,2026-09-22T01:30:00.000Z,San Francisco,ai,2026-09-19
90/30 Club Reading: Reasoning-Driven Synthetic Data Generation and Evaluation,https://lu.ma/t2ghhif8,2026-09-22T02:00:00.000Z,San Francisco,ai,2026-09-19
pAIthon Meetup,https://lu.ma/fal2friq,2026-09-23T01:30:00.000Z,San Francisco,ai,2026-09-19
Silicon Valley AI X Biltech Innovation Forum,https://lu.ma/27wmj6p7,2026-09-24T21:00:00.000Z,San Francisco,ai,2026-09-19
Party Multiplayer Build Night in SF,https://lu.ma/rrd6rmb4,2026-09-25T00:00:00.000Z,San Francisco,ai,2026-09-19
SF AI Takeover: Road to Basecamp,https://lu.ma/sui-vf50,2026-09-25T01:30:00.000Z,San Francisco,ai,2026-09-19
"Singularity Club: GPT-6, RSI & the Next AI Frontier",https://lu.ma/sf9914i6,2026-09-26T01:00:00.000Z,San Francisco,ai,2026-09-19
Founders Dinner - Sushi Night,https://lu.ma/6aq1b53a,2026-09-26T02:30:00.000Z,San Francisco,ai,2026-09-19
Women Who Love Tech/AI + Matcha!,https://lu.ma/zewziyg2,2026-09-26T23:00:00.000Z,San Francisco,ai,2026-09-19
Free Open Workshop — Build Your Idea into an AI App,https://lu.ma/41u2v3w8,2026-09-27T01:30:00.000Z,San Francisco,ai,2026-09-19
Startup Speedrun Hackathon,https://lu.ma/g42o84ln,2026-09-28T16:00:00.000Z,San Francisco,ai,2026-09-19
Agentic AI Hackathon: AWS Community Day Bay Area 2026,https://lu.ma/acba26102,2026-09-28T23:00:00.000Z,San Francisco,ai,2026-09-19
AI+ Day: Build × Reach — U.S.–China AI Founder Showcase,https://lu.ma/leiozf5g,2026-09-29T20:00:00.000Z,San Francisco,ai,2026-09-19
Kevin Hartz: What Great Founders See Before Everyone Else,https://lu.ma/kevinhartz,2026-09-29T22:30:00.000Z,San Francisco,ai,2026-09-19
The Future of DevRel Careers | Panel & Competition,https://lu.ma/efa9tokb,2026-09-30T00:30:00.000Z,San Francisco,ai,2026-09-19
Uploading for Structural AI Safety: happy hour,https://lu.ma/uaca1pfk,2026-09-30T01:30:00.000Z,San Francisco,ai,2026-09-19
Lessons from the Successes and Challenges of Autonomous Driving — Can AI Conquer the Real World?,https://lu.ma/2z72i8ia,2026-09-30T17:00:00.000Z,San Francisco,ai,2026-09-19
Tech on the Road - Tuscany Region Expo Day,https://lu.ma/9rwjv7dt,2026-10-01T23:30:00.000Z,San Francisco,ai,2026-09-19
AI Forecasting for the FDA,https://lu.ma/34gadg6u,2026-10-02T01:30:00.000Z,San Francisco,ai,2026-09-19
"Bots, Bagels & Brews #SFTechWeek",https://lu.ma/bots-bagels-brews,2026-10-05T15:00:00.000Z,San Francisco,ai,2026-09-19
Building the Enterprise Second Brain,https://lu.ma/xw0vzjtt,2026-10-09T00:30:00.000Z,San Francisco,ai,2026-09-19
Voice Research Club #02 | SF Tech Week (dinner + paper discussion),https://lu.ma/yd93ae7y,2026-10-09T00:30:00.000Z,San Francisco,ai,2026-09-19
OOO — The Techno Sound #SF Tech Week,https://lu.ma/0ifcbbx1,2026-10-10T03:30:00.000Z,San Francisco,ai,2026-09-19
Marketing Engineer Meetup SF,https://lu.ma/zd62foks,2026-10-15T01:00:00.000Z,San Francisco,ai,2026-09-19
CH/UCSF/FCMS Healthcare Conference 2026,https://lu.ma/9ln4wcgd,2026-11-07T15:30:00.000Z,San Francisco,ai,2026-09-19
Who Gives Better Advice? The People vs ChatGPT,https://lu.ma/o0yfrfos,2026-09-22T22:30:00.000Z,New York,ai,2026-09-19
The Power of DPI^JanAI: What Happens when Frontier Tech meets the Front Door of a Village?,https://lu.ma/JanAIxWiproxIIH,2026-09-24T18:00:00.000Z,New York,ai,2026-09-19
Jev Demo Night,https://lu.ma/xogxfokf,2026-09-24T22:00:00.000Z,New York,ai,2026-09-19
Story to Screen: AI Short Drama with Tencent OnSolo,https://lu.ma/5u89rnbd,2026-09-25T17:00:00.000Z,New York,ai,2026-09-19
"Agentic Analytics In Production: What's Working, What's Not",https://lu.ma/agenticinprod,2026-10-01T21:30:00.000Z,New York,ai,2026-09-19
Claude Code Workshop with Provectus - New York City,https://lu.ma/claude-code-workshop-nyc-oct-5,2026-10-05T17:00:00.000Z,New York,ai,2026-09-19
Claude Workshop with Provectus - New York City,https://lu.ma/claude-workshop-nyc-oct-5,2026-10-05T17:00:00.000Z,New York,ai,2026-09-19
Parenting in the Age of AI: The First AI Conversation with Our Kids,https://lu.ma/cvm2wuid,2026-10-08T22:00:00.000Z,New York,ai,2026-09-19
One Minute in New York Pollo AI × GenART NYU,https://lu.ma/r0ijkc8a,2026-10-09T18:00:00.000Z,New York,ai,2026-09-19
Safeguard Happy Hour at Electric Shuffle,https://lu.ma/5wef2wqt,2026-10-15T22:00:00.000Z,New York,ai,2026-09-19
Claude Code Workshop - New York City,https://lu.ma/claude-code-workshop-nyc-oct-20,2026-10-20T17:00:00.000Z,New York,ai,2026-09-19
"Vention Unplugged x BMad: Building governed, scalable AI-native engineering teams",https://lu.ma/gk00iedh,2026-10-22T22:00:00.000Z,New York,ai,2026-09-19
Codex Community Meetup - London,https://lu.ma/codex-ldn-4,2026-09-21T17:00:00.000Z,London,ai,2026-09-19
Anthropic London VC platform breakfast,https://lu.ma/yrznbyxd,2026-09-22T07:30:00.000Z,London,ai,2026-09-19
London Data & AI Product Management meetup #24 (BigDataLDN special!),https://lu.ma/london-90sg,2026-09-22T16:30:00.000Z,London,ai,2026-09-19
LIaiSE Community Social,https://lu.ma/v886e49s,2026-09-23T17:00:00.000Z,London,ai,2026-09-19
PauseAI London Meet (Central),https://lu.ma/eoohwufh,2026-09-23T17:00:00.000Z,London,ai,2026-09-19
London Responsible Tech Breakfast Cub: September 2026,https://lu.ma/bj6sgddd,2026-09-29T07:30:00.000Z,London,ai,2026-09-19
AI Safety & Security Meetup,https://lu.ma/2lraxd0n,2026-09-30T17:00:00.000Z,London,ai,2026-09-19
Conversational AI Meetup,https://lu.ma/fuu7a179,2026-10-22T17:00:00.000Z,London,ai,2026-09-19
BRISA Reading Group 05 - Embodied Intelligence via Learning and Evolution,https://lu.ma/gk5q5gvp,2026-09-22T16:30:00.000Z,Berlin,ai,2026-09-19
HAIPI Internal Kick-off,https://lu.ma/3jqgw9ix,2026-09-24T16:00:00.000Z,Berlin,ai,2026-09-19
Tylko Talk with Yves Béhar: The Line We Keep Moving – Design in the Age of AI,https://lu.ma/bk4jp6ky,2026-09-26T12:00:00.000Z,Berlin,ai,2026-09-19
Chief of Staff AI Buildathon,https://lu.ma/chiefof-hzr6,2026-10-15T15:30:00.000Z,Berlin,ai,2026-09-19
"Hands-On GTM Engineering: Build a Real Outbound Pipeline with Clay, Claude & Smartlead ⚙️",https://lu.ma/co-fu1m,2026-10-16T15:30:00.000Z,Berlin,ai,2026-09-19
Investigar con Criterio: el Arte del Research con IA,https://lu.ma/gnwa9c5d,2026-09-25T17:00:00.000Z,Lima,ai,2026-09-19
[Austin] Coder Agentic AI Meetup,https://lu.ma/lvylocfi,2026-09-24T22:30:00.000Z,Austin,ai,2026-09-19
Sell Smarter: The AI‑Native GTM Meetup [Capture Demand],https://lu.ma/kfhpbmkl,2026-09-24T23:30:00.000Z,Austin,ai,2026-09-19
Robots On Rainey Street: A Night at CoRL 2026,https://lu.ma/fhjn0lmd,2026-11-11T00:00:00.000Z,Austin,ai,2026-09-19
