name,url,start_date,city,category,first_seen
GTM World Tour · New York,https://lu.ma/gtm-nyc,2026-09-23T22:00:00.000Z,New York,tech,2026-08-31
The BESSt Climate Week Event,https://lu.ma/0g2svjce,2026-09-24T19:00:00.000Z,New York,tech,2026-08-31
Clean Energy x Data Center Happy Hour,https://lu.ma/ope4jako,2026-09-24T21:30:00.000Z,New York,tech,2026-08-31
Built Different: The Cities We Need,https://lu.ma/xs6qglfr,2026-09-24T22:00:00.000Z,New York,tech,2026-08-31
Retail in Motion: Cocktails & Conversation,https://lu.ma/p3mxlug8,2026-09-24T22:00:00.000Z,New York,tech,2026-08-31
AN EVENING WITH DEEL: NEW YORK EDITION,https://lu.ma/7xtf6inx,2026-09-28T23:00:00.000Z,New York,tech,2026-08-31
Founders & Fractionals,https://lu.ma/nccl8k5z,2026-09-30T22:00:00.000Z,New York,tech,2026-08-31
Optimal Advisory Luxury Leaders & Fintech Summit,https://lu.ma/f29wd5y0,2026-10-29T21:00:00.000Z,New York,tech,2026-08-31
DB Global Space Summit: Pre-Summit Private Networking,https://lu.ma/z17qqw3t,2026-11-17T21:00:00.000Z,New York,tech,2026-08-31
Source to Pint: Unstructured Networking,https://lu.ma/1uxfy2jy,2026-09-02T16:30:00.000Z,London,tech,2026-08-31
London Yacht Sunset Soirée by OX Security🌅,https://lu.ma/London-Yacht-event-byOX,2026-09-10T17:00:00.000Z,London,tech,2026-08-31
"Startups, Entrepreneurship & Innovation Networking for Founders & Pro",https://lu.ma/ntl-0y44,2026-09-15T17:30:00.000Z,London,tech,2026-08-31
A Roundtable with James Baston-Pitt on Founder-Led Sales,https://lu.ma/6oo0lyyh,2026-09-17T12:00:00.000Z,London,tech,2026-08-31
UXCrunch Sept - Lloyds Takeover,https://lu.ma/o5hh3gkt,2026-09-23T17:00:00.000Z,London,tech,2026-08-31
Startup Pitch & Networking in London,https://lu.ma/fksbe0av,2026-10-13T17:00:00.000Z,London,tech,2026-08-31
"Christians In Startups London, Christmas Party",https://lu.ma/puo8ijo2,2026-11-30T18:00:00.000Z,London,tech,2026-08-31
FLINTAs in Tech Hangout,https://lu.ma/k7cti5qs,2026-09-01T17:00:00.000Z,Berlin,tech,2026-08-31
GTM Lead Dinner (hosted by Cherry & Quota),https://lu.ma/286p7lg9,2026-09-09T18:00:00.000Z,Berlin,tech,2026-08-31
Festival de Innovación y Transferencia Tecnológica | Día 1,https://lu.ma/su5olc4k,2026-09-23T13:30:00.000Z,Lima,tech,2026-08-31
Festival de Innovación y Transferencia Tecnológica | Día 2,https://lu.ma/xjs81z7w,2026-09-24T13:30:00.000Z,Lima,tech,2026-08-31
CSH CONFERENCE 2026,https://lu.ma/uba0k6n2,2026-10-31T13:00:00.000Z,Lima,tech,2026-08-31
OpenCoffee Club Austin - Downtown,https://lu.ma/qiayft7x,2026-09-03T13:30:00.000Z,Austin,tech,2026-08-31
Austin Investors and Innovators,https://lu.ma/hrsiaf0a,2026-09-03T23:00:00.000Z,Austin,tech,2026-08-31
Austin Hardware Makers Meetup,https://lu.ma/1ufweq8q,2026-09-05T23:00:00.000Z,Austin,tech,2026-08-31
Nucleate Austin - Activator Happy Hour,https://lu.ma/x7s0hedn,2026-09-11T22:30:00.000Z,Austin,tech,2026-08-31
"Cyber Dinner in Austin, TX",https://lu.ma/c3a9k5zt,2026-09-22T23:00:00.000Z,Austin,tech,2026-08-31
Grok Bot After Dark | SF,https://lu.ma/spacexai-7alp,2026-09-03T01:00:00.000Z,San Francisco,ai,2026-08-31
Fintech and Coffee with HODL - Palo Alto,https://lu.ma/66ii47q9,2026-09-03T16:00:00.000Z,San Francisco,ai,2026-08-31
Gemini Meetup,https://lu.ma/geminimeetup,2026-09-05T00:00:00.000Z,San Francisco,ai,2026-08-31
Hacker's Book Club,https://lu.ma/2hbimyqu,2026-09-05T01:00:00.000Z,San Francisco,ai,2026-08-31
Enterprise AI at Microsoft,https://lu.ma/AI-at-Microsoft,2026-09-08T20:00:00.000Z,San Francisco,ai,2026-08-31
AI Demos & WeAreDevelopers Happy Hour,https://lu.ma/wearedevelopers-happy-hour-sep8-2026,2026-09-09T00:00:00.000Z,San Francisco,ai,2026-08-31
BuildFest: Challenges and Workshops,https://lu.ma/5agzmgqu,2026-09-10T23:00:00.000Z,San Francisco,ai,2026-08-31
"AI meetup (SV) for GenAI, LLMs, and Agent",https://lu.ma/oyjqtbrb,2026-09-11T00:30:00.000Z,San Francisco,ai,2026-08-31
Farm to Table with Cartesia,https://lu.ma/qiv3xhu6,2026-09-11T01:30:00.000Z,San Francisco,ai,2026-08-31
Workshop: Grow your e-commerce business with AI - Day 1,https://lu.ma/tg3ng9yi,2026-09-12T15:00:00.000Z,San Francisco,ai,2026-08-31
Founder Dinner,https://lu.ma/ciolirkj,2026-09-17T01:30:00.000Z,San Francisco,ai,2026-08-31
"Agent Builders Breakfast - Founders & Builders in SOMA, SF",https://lu.ma/2vr4mtto,2026-09-17T15:00:00.000Z,San Francisco,ai,2026-08-31
Customer Success in the AI Era,https://lu.ma/fzt8suut,2026-09-24T23:30:00.000Z,San Francisco,ai,2026-08-31
ThinkingAI Agentic Growth Summit 2026,https://lu.ma/thinkingai-summit-us,2026-09-28T19:00:00.000Z,San Francisco,ai,2026-08-31
Effect San Francisco 🇺🇸,https://lu.ma/all-things-effect,2026-10-01T00:30:00.000Z,San Francisco,ai,2026-08-31
Hardware FYI: SF Tech Week Edition,https://lu.ma/g5sdw0b6,2026-10-10T00:00:00.000Z,San Francisco,ai,2026-08-31
founder dinner (with a GPU!),https://lu.ma/h4y1jlgq,2026-08-31T23:00:00.000Z,New York,ai,2026-08-31
Grok Bot After Dark | NYC,https://lu.ma/spacexai-jm84,2026-09-02T22:00:00.000Z,New York,ai,2026-08-31
New York | Claude & Coffee,https://lu.ma/claude-yuib,2026-09-08T21:00:00.000Z,New York,ai,2026-08-31
The Fragility of Borrowed Intelligence: Subtle Risks of AI Dependence,https://lu.ma/6j6k08r2,2026-09-08T22:30:00.000Z,New York,ai,2026-08-31
Agentic Frameworks and Open Source,https://lu.ma/8ttf061i,2026-09-09T23:00:00.000Z,New York,ai,2026-08-31
The AI Briefing by Startup Grind - The Workforce Gap in AI Readiness,https://lu.ma/7eg4x42c,2026-09-11T14:00:00.000Z,New York,ai,2026-08-31
AI & The Culture IRL | Stand Out in an AI World,https://lu.ma/bi3frm0r,2026-09-15T21:30:00.000Z,New York,ai,2026-08-31
Building with AI: Meet & Greet (w/ The AI Collective),https://lu.ma/aic-st-9-16,2026-09-16T22:00:00.000Z,New York,ai,2026-08-31
New York Metro Open Data User Group,https://lu.ma/yao92fz9,2026-09-17T21:00:00.000Z,New York,ai,2026-08-31
Hiring Fast Without Breaking Something: A CHRO Lunch,https://lu.ma/rft84l0j,2026-09-21T15:00:00.000Z,New York,ai,2026-08-31
Impact State of Mind: Investor Day,https://lu.ma/3tddgrxo,2026-09-24T13:00:00.000Z,New York,ai,2026-08-31
NYC B2B: AI Founders & Investors Meetup,https://lu.ma/259k61g8,2026-10-12T22:00:00.000Z,New York,ai,2026-08-31
From Silicon to Sovereign AI: What Europe Can Learn from the US–Taiwan Technology Partnership,https://lu.ma/n7mu5eni,2026-09-09T18:00:00.000Z,London,ai,2026-08-31
Leading in AI: Digital Transformation for B2B,https://lu.ma/9a4b8dej,2026-09-15T09:00:00.000Z,London,ai,2026-08-31
"AI Meetup #3 - AI, Agents & demos",https://lu.ma/qtssgmhi,2026-09-15T17:00:00.000Z,London,ai,2026-08-31
Modal x Pydantic London Meetup: How We Build Dev Tools for You and Your Agents,https://lu.ma/modal-72s8,2026-09-21T17:30:00.000Z,London,ai,2026-08-31
Building the Data Layer for AI Agents,https://lu.ma/8j9cgfum,2026-09-24T16:00:00.000Z,London,ai,2026-08-31
Good People Dinner | London,https://lu.ma/goodpeopledinner-london,2026-10-21T17:00:00.000Z,London,ai,2026-08-31
AI Native Dev London: What Breaks When You Let an Agent Loose on Your Repo,https://lu.ma/ainative-57cg,2026-10-22T17:00:00.000Z,London,ai,2026-08-31
AI Builders London - Nov 10,https://lu.ma/lon-nov10,2026-11-10T18:00:00.000Z,London,ai,2026-08-31
Building the AI Safety Projects We Need,https://lu.ma/8bd797c4,2026-09-03T15:00:00.000Z,Berlin,ai,2026-08-31
AI Safety Lunch + Coworking @ CIC,https://lu.ma/02ysiwkk,2026-09-10T08:00:00.000Z,Berlin,ai,2026-08-31
"Berlin | Claude Conversation | AI: what are we afraid of, and what do we want instead?",https://lu.ma/claude-yjvs,2026-09-10T16:00:00.000Z,Berlin,ai,2026-08-31
Real-Time Berlin: Where Data gets Moving,https://lu.ma/dtds6rcp,2026-10-05T15:00:00.000Z,Berlin,ai,2026-08-31
Agentic Economy Forum,https://lu.ma/agentic-economy-forum,2026-10-14T08:00:00.000Z,Berlin,ai,2026-08-31
Miro Meetup Berlin: AI Buildathon,https://lu.ma/jszbui71,2026-11-12T17:00:00.000Z,Berlin,ai,2026-08-31
Notion Meetup Lima,https://lu.ma/notion-6vkm,2026-10-19T23:00:00.000Z,Lima,ai,2026-08-31
